# instrument NDL485-3084108474
# measurement 000101
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean"
2019-04-02,00:01:00,60,1.39054,0.194659,1.915,1.065,0.00400517,5.10389e-05,0.00409,0.00392,0.00775733,4.73239e-05,0.00784,0.00768,0.007825,4.68152e-05,0.0079,0.00775,0.00842033,5.55268e-05,0.00851,0.00833,163.004,0.453961,328.023,4.18009,334.971,321.048,196.137,0.146784,196.33,195.89,300.749,1.80312,303.6,297.88,261.542,1.59552,264.329,258.935,265.101,1.58599,267.642,262.561,262.946,1.73393,265.746,260.126,31.4147,31.485,32.0338,32.6267,32.5833,32.63,32.53,25.911,25.9177,25.9009,71.8299,72.3486,71.6234,982.471,982.54,982.42,26.4713,26.572,26.387,0.314857,0.37011,0.25407,8.33167,9.8,6.7,14.1991,14.23,14.137,14.2559,14.28,14.23,0,-31.7555,0
2019-04-02,00:02:00,60,1.55108,0.244012,1.9775,1.115,0.0041505,3.74355e-05,0.00421,0.00409,0.0079015,4.07359e-05,0.00797,0.00783,0.007972,3.93192e-05,0.00803,0.0079,0.0085785,4.16663e-05,0.00865,0.00851,181.156,9.15867,339.926,3.06597,344.799,334.971,196.299,0.0326645,196.35,196.25,306.015,1.34407,307.96,303.72,266.403,1.37346,268.712,263.992,270.082,1.33208,272.047,267.642,267.886,1.30125,270.118,265.746,31.4702,31.5487,32.1148,32.6867,32.6723,32.72,32.63,25.9212,25.9504,25.8923,71.9244,72.1767,71.7776,982.499,982.54,982.43,26.5169,26.572,26.454,0.304659,0.36835,0.24791,8.08167,9.8,6.6,14.2003,14.238,14.137,14.2544,14.272,14.23,0,-31.7265,0
2019-04-02,00:03:00,60,1.40112,0.35636,1.8875,0.7875,0.00421067,1.13822e-05,0.00424,0.0042,0.0079985,2.03162e-05,0.00803,0.00795,0.0080655,2.1168e-05,0.00811,0.00803,0.00868117,2.24419e-05,0.00872,0.00864,185.911,0.0986976,344.854,0.932206,347.256,343.98,196.536,0.107088,196.71,196.35,309.257,0.700676,310.42,307.97,269.673,0.685069,270.735,268.038,273.249,0.71713,274.757,272.047,271.092,0.700727,272.304,269.806,31.5587,31.6437,32.3307,32.8827,32.7593,32.8,32.72,25.9809,26.0125,25.9536,71.8924,72.1609,71.619,982.508,982.59,982.42,26.5265,26.597,26.454,0.299942,0.36659,0.24352,7.95333,9.7,6.5,14.2052,14.255,14.137,14.2568,14.28,14.221,0,-31.6968,0
2019-04-02,00:04:00,60,1.40342,0.154465,1.6325,1.005,0.00422083,9.36156e-06,0.00423,0.0042,0.0080585,1.36412e-05,0.00808,0.00803,0.00812883,1.473e-05,0.00815,0.0081,0.00874283,1.35513e-05,0.00877,0.00871,185.758,0.0391198,345.686,0.766712,346.437,343.98,197.07,0.167063,197.32,196.73,311.174,0.371305,311.63,310.46,271.696,0.46011,272.421,270.735,275.395,0.498914,276.112,274.418,273.017,0.423,273.866,271.992,31.6287,31.7222,32.431,33.0011,32.84,32.88,32.8,26.0291,26.052,26.0125,71.7351,71.9155,71.5945,982.516,982.57,982.45,26.5124,26.581,26.404,0.3177,0.35692,0.2444,8.42,9.5,6.5,14.198,14.23,14.129,14.2592,14.28,14.221,0,-31.6668,0
2019-04-02,00:05:00,60,1.07367,0.249091,1.5525,0.6075,0.00413917,3.96775e-05,0.0042,0.00405,0.00805417,1.39394e-05,0.00808,0.00802,0.0081225,1.82232e-05,0.00816,0.00809,0.00873867,1.62754e-05,0.00877,0.0087,185.475,0.140552,338.998,3.24959,343.98,331.695,197.154,0.107523,197.33,197,310.328,0.84982,311.48,308.73,271.55,0.470031,272.421,270.398,275.18,0.617365,276.451,274.079,272.887,0.508199,273.866,271.68,31.7237,31.8287,32.6444,33.2076,32.919,32.97,32.87,26.0821,26.1335,26.0481,71.8193,72.0559,71.5982,982.525,982.58,982.49,26.5152,26.581,26.454,0.311062,0.35604,0.24703,8.245,9.4,6.6,14.2009,14.238,14.137,14.2547,14.272,14.23,0,-31.636,0
2019-04-02,00:06:00,60,1.38133,0.260598,1.95,1.0475,0.0039425,7.62807e-05,0.00406,0.00381,0.00795967,4.22282e-05,0.00803,0.00789,0.008027,4.29845e-05,0.00809,0.00796,0.008638,4.38862e-05,0.00871,0.00857,184.958,0.368775,322.891,6.24739,332.514,312.039,197.374,0.293616,197.84,196.99,306.192,1.55696,308.67,303.68,268.364,1.42382,270.735,266.015,271.945,1.45628,274.079,269.675,269.744,1.3705,271.992,267.62,31.8402,31.9718,32.8039,33.3493,32.9993,33.04,32.96,26.1856,26.2224,26.1348,71.3961,71.569,71.2017,982.536,982.59,982.47,26.4999,26.555,26.446,0.292806,0.35077,0.24703,7.77,9.3,6.6,14.2012,14.238,14.154,14.2531,14.28,14.221,0,-31.6041,0
2019-04-02,00:07:00,60,1.58417,0.377758,2.135,0.915,0.003662,9.20471e-05,0.00381,0.00352,0.0078225,4.41069e-05,0.00789,0.00776,0.00788467,4.46642e-05,0.00796,0.00782,0.00848767,4.88319e-05,0.00857,0.00842,185.875,1.36933,299.918,7.53866,312.039,288.288,198.08,0.152299,198.35,197.85,300.173,2.02215,303.62,297.5,263.739,1.48714,266.015,261.632,267.123,1.51315,269.675,264.932,265.049,1.5249,267.62,262.936,31.9453,32.057,32.8156,33.3924,33.0777,33.12,33.04,26.2549,26.2798,26.2256,71.3065,71.4794,71.142,982.54,982.59,982.51,26.4678,26.538,26.387,0.304953,0.35429,0.24703,8.06833,9.4,6.5,14.1992,14.238,14.137,14.2552,14.28,14.221,0,-31.5723,0
2019-04-02,00:08:00,60,2.03915,0.198777,2.4625,1.635,0.00353017,3.9078e-05,0.00364,0.00349,0.00779661,3.95573e-05,0.00791,0.00776,0.0078578,3.87984e-05,0.00796,0.00782,0.00846017,4.53794e-05,0.00858,0.00842,183.551,3.88073,289.121,3.20049,298.116,285.831,198.819,0.364935,199.5,198.35,298.854,1.81264,303.5,297.33,262.866,1.33374,266.689,261.632,266.213,1.31437,269.675,264.932,264.19,1.41709,267.932,262.936,32.0198,32.15,32.9098,33.4742,33.1527,33.19,33.12,26.2875,26.2937,26.2712,70.9942,71.186,70.843,982.547,982.59,982.48,26.4462,26.538,26.37,0.307798,0.35341,0.24703,8.13559,9.3,6.5,14.2013,14.23,14.137,14.2596,14.28,14.238,0,-31.5383,0
2019-04-02,00:09:00,59,2.19807,0.203575,2.6075,1.8425,0.00384508,9.80235e-05,0.00398,0.00363,0.0080877,9.03253e-05,0.00822,0.00792,0.00815197,9.33848e-05,0.00829,0.00798,0.00877689,9.99925e-05,0.00893,0.00859,179.904,6.99964,314.912,8.02812,325.962,297.297,200.358,0.561473,201.34,199.54,310.935,3.63862,316.4,304.01,272.681,3.04533,277.141,267.026,276.179,3.16377,280.855,270.353,274.081,3.12251,278.862,268.245,32.0848,32.2192,32.9628,33.5163,33.2269,33.27,33.19,26.2579,26.2678,26.2517,71.1354,71.3857,70.7665,982.557,982.62,982.49,26.4801,26.555,26.387,0.304248,0.35956,0.24967,8.04918,9.5,6.6,14.2064,14.23,14.145,14.2547,14.272,14.221,0,-31.5051,0
2019-04-02,00:10:00,60,2.02067,0.20435,2.4025,1.5875,0.004087,5.91129e-05,0.00418,0.00397,0.008345,6.59924e-05,0.00845,0.00821,0.00841333,6.78642e-05,0.00852,0.00828,0.00905983,7.0981e-05,0.00917,0.00893,174.695,4.96976,334.725,4.84135,342.342,325.143,202.212,0.434276,202.83,201.37,321.08,2.51912,325.12,316.58,281.355,2.22488,284.895,276.804,285.033,2.29908,288.647,280.516,282.916,2.21651,286.357,278.862,32.103,32.2443,33.0005,33.5366,33.297,33.33,33.26,26.263,26.2698,26.2327,70.891,71.1272,70.7672,982.573,982.62,982.5,26.5247,26.597,26.454,0.298594,0.35956,0.24527,7.92,9.5,6.5,14.2067,14.23,14.137,14.2561,14.28,14.23,0,-31.4696,0
