# instrument NDL485-3084108474
# measurement 000101
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean"
2019-10-13,00:01:00,60,1.18929,0.11695,1.4325,0.8975,0.00643883,2.00076e-05,0.00647,0.0064,0.0076875,3.97754e-05,0.00775,0.00762,0.00760817,4.23278e-05,0.00768,0.00753,0.00810983,4.588e-05,0.00819,0.00803,110.82,1.13298,527.341,1.63863,529.894,524.161,94.2685,0.073662,94.4,94.17,272.365,1.21725,274.53,270.3,259.187,1.34108,261.295,256.912,257.755,1.43394,260.189,255.107,253.25,1.43267,255.754,250.757,31.2242,31.977,27.8304,30.8739,32.056,32.1,32.02,25.5706,25.6121,25.5388,82.9575,83.5946,82.2273,980.246,980.31,980.17,25.9929,26.1,25.561,0.319283,0.3789,0.25055,8.30167,9.8,6.5,14.2091,14.238,14.162,14.2541,14.272,14.221,0,-43.2652,0
2019-10-13,00:02:00,60,0.8105,0.115614,1.0775,0.65,0.00653717,3.74652e-05,0.0066,0.00647,0.007844,5.18716e-05,0.00793,0.00775,0.00777983,5.53019e-05,0.00788,0.00768,0.00829,5.86231e-05,0.00839,0.00819,112.108,0.0352114,535.395,3.0684,540.541,529.894,94.5037,0.0486473,94.56,94.4,277.629,1.7389,280.42,274.59,264.464,1.74883,267.363,261.295,263.571,1.87352,266.965,260.189,258.877,1.83069,261.999,255.754,31.3288,32.1102,27.9498,31.0335,32.1428,32.19,32.1,25.6531,25.6948,25.613,81.933,82.2808,81.5705,980.256,980.29,980.22,26.0562,26.117,25.982,0.317128,0.36747,0.24967,8.26,9.6,6.5,14.2172,14.247,14.171,14.2545,14.272,14.221,0,-43.2174,0
2019-10-13,00:03:00,60,0.683792,0.134817,0.9375,0.4725,0.0066335,2.27175e-05,0.00668,0.00659,0.00799667,3.87585e-05,0.00808,0.00793,0.00794133,4.18117e-05,0.00803,0.00787,0.00846633,4.6725e-05,0.00855,0.00838,112.086,0.0311769,543.285,1.86056,547.093,539.722,94.4612,0.0550785,94.54,94.37,282.715,1.26307,285.08,280.48,269.611,1.30676,272.421,267.363,269.043,1.41651,272.047,266.626,264.383,1.45912,266.996,261.687,31.4313,32.2457,28.1663,31.2553,32.2277,32.27,32.19,25.7527,25.8125,25.6968,82.0597,83.0812,81.5981,980.262,980.32,980.22,26.0895,26.176,26.008,0.309567,0.36571,0.24879,8.07333,9.5,6.5,14.2093,14.238,14.145,14.255,14.28,14.238,0,-43.1673,0
2019-10-13,00:04:00,60,0.749873,0.158191,1.1875,0.5575,0.00671542,1.39396e-05,0.00675,0.00668,0.00812576,2.81764e-05,0.00818,0.00806,0.00808136,2.95421e-05,0.00814,0.00802,0.00861695,3.17434e-05,0.00869,0.00855,112.099,0.0340931,549.994,1.14165,552.826,547.093,94.2639,0.0943311,94.4,94.11,287.076,0.88108,288.89,285.22,273.964,0.949995,275.792,271.746,273.787,1.00075,275.773,271.708,269.086,0.991235,271.367,266.996,31.588,32.3893,28.3605,31.4536,32.3093,32.35,32.27,25.8878,25.968,25.8152,81.8558,82.9107,81.107,980.276,980.35,980.21,26.1384,26.201,26.05,0.300987,0.36571,0.24879,7.85932,9.5,6.5,14.2106,14.238,14.137,14.2533,14.289,14.221,0,-43.118,0
2019-10-13,00:05:00,59,1.20689,0.161074,1.5575,0.9175,0.00677426,1.03162e-05,0.00679,0.00675,0.00823508,2.64651e-05,0.00828,0.00818,0.00820984,3.08615e-05,0.00827,0.00815,0.00875475,3.60149e-05,0.00882,0.00868,112.082,0.0470801,554.813,0.844893,556.102,552.826,94.4898,0.280465,95.08,94.13,290.957,1.06455,292.73,288.88,277.649,0.89242,279.164,275.792,278.139,1.04559,280.178,276.112,273.389,1.1246,275.427,271.055,31.7397,32.5543,28.5404,31.6779,32.3889,32.43,32.35,26.0606,26.1316,25.9771,80.8862,81.2953,80.2653,980.264,980.32,980.2,26.1636,26.244,26.084,0.306324,0.36659,0.24879,8.01148,9.6,6.5,14.2145,14.272,14.154,14.253,14.272,14.221,0,-43.0686,0
2019-10-13,00:06:00,60,1.22683,0.103968,1.4925,1.0075,0.00681333,1.74801e-05,0.00684,0.00678,0.00835283,3.77753e-05,0.00841,0.00826,0.0083435,4.2498e-05,0.00842,0.00827,0.0088975,4.56299e-05,0.00898,0.00882,112.048,0.0614348,558.013,1.43162,560.197,555.283,95.7295,0.356714,96.28,95.11,295.399,1.3568,297.8,292.8,281.62,1.27367,283.547,278.49,282.668,1.43975,285.259,280.178,277.847,1.42487,280.423,275.427,31.8618,32.676,28.6324,31.8459,32.4713,32.51,32.43,26.1652,26.189,26.134,80.3024,80.5753,80.0679,980.265,980.31,980.22,26.185,26.252,26.1,0.307517,0.36659,0.25143,8.055,9.6,6.6,14.2112,14.247,14.154,14.2537,14.272,14.221,0,-43.0161,0
2019-10-13,00:07:00,60,1.17171,0.140791,1.5475,0.92,0.00685433,8.82547e-06,0.00687,0.00683,0.0084785,3.07585e-05,0.00853,0.00842,0.00848167,3.39689e-05,0.00854,0.00842,0.00904817,3.81004e-05,0.00912,0.00898,112.07,0.123815,561.371,0.722806,562.654,559.378,96.835,0.309761,97.35,96.3,299.888,1.11084,301.85,297.84,285.856,1.03704,287.593,283.884,287.348,1.15081,289.325,285.259,282.552,1.18979,284.795,280.423,31.9427,32.783,28.7706,32.0108,32.5532,32.59,32.51,26.1886,26.1926,26.1824,80.66,80.8831,80.2758,980.274,980.32,980.2,26.2179,26.345,26.126,0.309509,0.37714,0.24967,8.12,9.9,6.6,14.2098,14.238,14.137,14.2482,14.272,14.221,0,-42.9652,0
2019-10-13,00:08:00,60,0.978625,0.247802,1.36,0.5925,0.0069055,2.19412e-05,0.00695,0.00685,0.0086175,4.34598e-05,0.0087,0.00853,0.00863267,4.68639e-05,0.00871,0.00855,0.0092075,4.80495e-05,0.00929,0.00911,111.84,0.0736803,565.561,1.79699,569.206,561.016,97.8087,0.219085,98.1,97.38,304.637,1.39739,306.97,301.93,290.543,1.46527,293.324,287.593,292.464,1.58758,295.084,289.664,287.528,1.50057,290.104,284.483,32.0118,32.8718,28.9192,32.148,32.6312,32.67,32.59,26.1582,26.1821,26.1362,80.7063,81.1543,80.244,980.268,980.33,980.18,26.2596,26.345,26.185,0.31033,0.35956,0.25319,8.14833,9.4,6.7,14.2119,14.263,14.171,14.2537,14.28,14.23,0,-42.9109,0
2019-10-13,00:09:00,60,1.11112,0.256425,1.5125,0.655,0.006976,2.60256e-05,0.00702,0.00693,0.00876017,4.25634e-05,0.00884,0.00869,0.0087865,4.73929e-05,0.00886,0.00872,0.009378,5.16656e-05,0.00947,0.0093,111.878,0.052619,571.335,2.1315,574.939,567.568,98.2362,0.0845792,98.36,98.1,309.37,1.42681,312,307,295.353,1.43512,298.045,292.987,297.676,1.60556,300.166,295.423,292.852,1.61338,295.725,290.416,32.0787,32.966,29.199,32.3675,32.7102,32.75,32.66,26.1449,26.1716,26.1304,81.6098,82.1168,81.093,980.287,980.34,980.21,26.2948,26.378,26.218,0.310858,0.36923,0.24703,8.17667,9.7,6.5,14.2076,14.238,14.137,14.2525,14.28,14.23,0,-42.8584,0
2019-10-13,00:10:00,60,1.30087,0.170395,1.5475,0.9975,0.00705433,2.87151e-05,0.00711,0.00702,0.00890617,4.64791e-05,0.00898,0.00884,0.00894533,4.78005e-05,0.00903,0.00888,0.00954183,5.10063e-05,0.00964,0.00947,112.201,0.391911,577.751,2.35176,582.31,574.939,98.379,0.0667008,98.54,98.29,314.073,1.54674,316.95,311.99,300.275,1.56703,302.765,298.045,303.057,1.61934,305.925,300.844,297.968,1.59289,301.034,295.725,32.1595,33.0743,29.4866,32.5563,32.789,32.83,32.74,26.2141,26.2395,26.1741,81.0247,81.6348,80.545,980.294,980.34,980.25,26.344,26.412,26.269,0.309069,0.36484,0.24791,8.14833,9.6,6.5,14.2165,14.238,14.137,14.2521,14.28,14.221,0,-42.8025,0
