# instrument NDL485-3084108474
# measurement 000097
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean"
2017-12-11,00:01:00,60,2.06321,0.490174,2.905,1.2475,0.0053225,1.91159e-05,0.00535,0.00529,0.005222,3.08113e-05,0.00527,0.00516,0.00556367,3.28617e-05,0.00561,0.0055,-0.00201017,0.000268809,-0.0018,-0.00328,85.9045,18.1888,435.913,1.56559,438.165,433.251,67.8232,0.0852934,68.07,67.68,164.668,0.80374,165.84,163.17,176.062,1.03875,177.68,173.972,188.49,1.11327,190.06,186.333,-62.7726,8.39419,-56.2096,-102.426,27.3765,27.799,25.3198,25.4663,27.0683,27.12,27.02,22.3686,22.3967,22.3489,78.84,79.5469,77.4387,983.354,983.41,983.3,25.7836,25.974,25.713,0.282477,0.38945,0.03341,7.27833,10,0.9,14.1716,14.238,14.103,14.2585,14.28,14.23,0,-58.6676,0
2017-12-11,00:02:00,60,1.75667,0.477562,2.6625,0.95,0.00534783,9.14543e-06,0.00537,0.00533,0.005311,2.57358e-05,0.00536,0.00526,0.00565867,2.75358e-05,0.00571,0.00561,-0.00196617,0.000295376,-0.00182,-0.00352,71.7351,7.68534,437.988,0.749011,439.803,436.527,68.6668,0.287556,69.08,68.09,167.463,0.857984,168.85,165.93,179.063,0.867517,180.715,177.343,191.709,0.932816,193.448,190.06,-61.3986,9.22387,-56.8342,-109.921,27.4585,27.8815,25.2508,25.1978,27.1632,27.21,27.12,22.4239,22.4519,22.396,78.2335,79.2678,77.4388,983.37,983.41,983.3,25.8288,26.025,25.738,0.270828,0.37275,0.03868,6.98333,9.6,1,14.1752,14.238,14.12,14.2594,14.289,14.23,0,-58.6119,0
2017-12-11,00:03:00,60,2.06787,0.353551,3.02,1.5325,0.005367,2.16256e-05,0.00546,0.00534,0.00539983,3.11711e-05,0.00546,0.00535,0.00575317,2.98045e-05,0.00581,0.0057,-0.0020475,0.000386702,-0.00177,-0.00358,70.3752,10.8442,439.557,1.77114,447.174,437.346,69.5177,0.255051,70,69.09,170.272,0.889357,171.85,168.81,182.058,1.0509,184.086,180.378,194.91,1.00977,196.836,193.109,-63.9384,12.0758,-55.2728,-111.795,27.5312,27.9698,25.776,25.6842,27.2463,27.29,27.21,22.4637,22.4912,22.4065,78.4343,79.6639,77.2655,983.382,983.44,983.33,25.8359,26.05,25.73,0.254374,0.37451,0.03868,6.56833,9.6,1,14.1664,14.238,14.095,14.2632,14.297,14.238,0,-58.5554,0
2017-12-11,00:04:00,60,2.26429,0.388059,2.9025,1.4925,0.005434,3.29747e-05,0.00549,0.00538,0.00553167,4.59045e-05,0.00561,0.00546,0.00589617,5.16427e-05,0.00598,0.00579,-0.0019715,0.000128125,-0.00185,-0.00231,75.7991,9.89966,445.045,2.70063,449.631,440.622,70.4395,0.232819,70.83,70.01,174.225,1.31376,176.34,171.88,186.503,1.54775,189.144,184.086,199.755,1.7496,202.595,196.158,-61.5651,4.00104,-57.771,-72.1357,27.5865,28.0512,25.8684,25.7308,27.3242,27.36,27.28,22.4879,22.4946,22.4836,77.0041,78.4015,76.4029,983.397,983.44,983.35,25.8922,26.109,25.738,0.243971,0.37714,0.03692,6.31167,9.8,1,14.1692,14.213,14.086,14.2649,14.297,14.238,0,-58.4985,0
2017-12-11,00:05:00,60,2.69117,0.349142,3.46,1.93,0.005505,1.40831e-05,0.00553,0.00548,0.00566817,3.42779e-05,0.00573,0.00561,0.00604333,3.77565e-05,0.00611,0.00598,-0.00196217,0.000123829,-0.00181,-0.00237,94.7343,10.8629,450.859,1.1534,452.907,448.812,71.4413,0.388353,72.21,70.85,178.167,1.0268,179.94,176.43,191.105,1.1556,193.189,189.144,204.741,1.27919,206.999,202.595,-61.2737,3.86688,-56.5219,-74.0093,27.6653,28.1375,25.8767,25.9177,27.4003,27.44,27.36,22.4898,22.4929,22.4836,76.9347,77.8786,76.3698,983.412,983.46,983.35,25.8935,26.109,25.789,0.308073,0.37626,0.03868,7.965,9.7,1,14.1707,14.238,14.086,14.2602,14.297,14.23,0,-58.4406,0
2017-12-11,00:06:00,60,1.67886,0.447171,2.79,1.16,0.00555034,2.06641e-05,0.00559,0.00552,0.00578763,3.68846e-05,0.00584,0.00573,0.00617288,4.25879e-05,0.00624,0.0061,-0.00203797,0.000373348,-0.00174,-0.00358,82.7353,12.3904,454.573,1.69239,457.821,452.088,72.7892,0.275634,73.25,72.24,181.985,1.11948,183.84,180.07,195.132,1.24367,196.898,193.189,209.13,1.44288,211.404,206.661,-63.6407,11.6588,-54.3359,-111.795,27.7117,28.1992,26.2251,26.0912,27.4775,27.52,27.44,22.4757,22.488,22.4421,78.2004,78.7397,77.6142,983.422,983.48,983.34,25.9251,26.159,25.848,0.292687,0.37451,0.0378,7.57288,9.7,1,14.1737,14.213,14.137,14.267,14.297,14.238,0,-58.381,0
2017-12-11,00:07:00,59,2.94902,0.529607,3.99,1.89,0.00560098,1.61656e-05,0.00563,0.00557,0.00589803,2.70288e-05,0.00595,0.00585,0.00629197,3.36237e-05,0.00635,0.00624,-0.00197869,0.000149704,-0.00181,-0.00233,92.5671,8.85008,458.721,1.32397,461.097,456.183,73.8521,0.424817,74.7,73.28,185.501,0.993343,187.35,183.91,198.855,0.911315,200.607,197.235,213.164,1.13906,215.13,211.404,-61.7896,4.67491,-56.5219,-72.7602,27.7243,28.24,26.2264,26.1366,27.5531,27.59,27.51,22.5049,22.5178,22.4839,78.4004,79.3537,77.3663,983.432,983.47,983.36,25.9656,26.176,25.881,0.273738,0.37978,0.03868,7.10328,9.9,1,14.183,14.23,14.086,14.2653,14.289,14.238,0,-58.323,0
2017-12-11,00:08:00,60,3.05621,0.365186,3.73,2.05,0.005659,2.05507e-05,0.00569,0.00562,0.00602167,4.09539e-05,0.00609,0.00595,0.00641917,4.28677e-05,0.00649,0.00635,-0.00196017,9.53151e-05,-0.00184,-0.00227,87.9063,7.32346,463.472,1.68311,466.011,460.278,75.6575,0.430684,76.22,74.73,189.982,1.38141,192.15,187.45,203.023,1.38087,205.327,200.607,217.474,1.45233,219.873,215.13,-61.2112,2.97646,-57.4587,-70.8866,27.6632,28.1992,26.3904,26.321,27.6255,27.66,27.59,22.4832,22.5117,22.4436,76.7581,77.2791,76.235,983.44,983.49,983.38,26.0087,26.142,25.923,0.274506,0.37011,0.04396,7.13,9.6,1.1,14.1652,14.213,14.103,14.2634,14.297,14.238,0,-58.2594,0
2017-12-11,00:09:00,60,1.98187,0.537223,2.94,0.8925,0.00571867,2.39072e-05,0.00576,0.00569,0.00615317,3.64459e-05,0.00623,0.00609,0.0065595,4.10457e-05,0.00663,0.00649,-0.0021315,0.000485931,-0.00185,-0.00364,84.8404,6.37455,468.359,1.958,471.744,466.011,76.1153,0.0653826,76.23,76.03,193.719,0.864796,195.31,192.21,207.457,1.2288,210.047,205.327,222.228,1.39063,224.616,219.873,-66.5615,15.1745,-57.771,-113.668,27.5378,28.1125,26.4703,26.3018,27.6942,27.73,27.66,22.4247,22.4436,22.4153,78.4773,79.26,77.329,983.468,983.51,983.4,26.0507,26.235,25.966,0.273304,0.37099,0.04132,7.11667,9.6,1.1,14.1741,14.213,14.103,14.2612,14.289,14.238,0,-58.1975,0
2017-12-11,00:10:00,60,2.33162,0.636868,3.5025,1.35,0.00577433,1.07031e-05,0.00579,0.00575,0.00627633,3.52594e-05,0.00634,0.00618,0.00669633,3.82956e-05,0.00676,0.00657,-0.0020925,0.000456485,-0.00185,-0.00358,87.1931,13.0807,472.918,0.876581,474.201,470.925,76.528,0.272083,76.93,76.12,196.971,0.894554,198.46,195.43,211.609,1.18876,213.756,208.361,226.864,1.29746,229.021,222.584,-65.3437,14.2549,-57.771,-111.795,27.4847,28.0977,26.4777,26.427,27.7583,27.79,27.73,22.4424,22.4744,22.3918,78.1784,78.5738,77.5854,983.479,983.53,983.43,26.0981,26.286,25.999,0.27288,0.37978,0.03956,7.11167,9.9,1,14.1784,14.221,14.12,14.2659,14.289,14.238,0,-58.1336,0
