# instrument NDL485-3084108474
# measurement 000097
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean"
2018-10-18,00:01:00,60,0.878958,0.10781,1.105,0.6675,0.00498533,4.98152e-05,0.00506,0.0049,0.00727467,5.09401e-05,0.00736,0.00718,0.00732383,5.5139e-05,0.00741,0.00723,0.00777867,6.07856e-05,0.00788,0.00768,190.488,0.0214663,408.299,4.07987,414.414,401.31,119.952,0.0838683,120.13,119.86,253.786,1.64646,256.07,251.05,245.268,1.71742,248.146,242.077,248.123,1.86803,251.042,244.944,242.909,1.89819,246.073,239.828,33.2317,33.4603,35.4241,36.3897,47.6242,47.66,47.59,26.4537,26.5239,26.4019,79.6322,80.371,79.3284,979.323,979.39,979.25,24.3481,24.399,24.255,1.00929,1.0365,0.99516,24.5817,25.2,24.3,14.2202,14.263,14.162,12.8997,12.915,12.873,0,-45.1091,0
2018-10-18,00:02:00,60,0.494458,0.200719,0.805,0,0.00509467,4.90736e-05,0.00519,0.00503,0.00742867,6.17648e-05,0.00754,0.00735,0.007479,6.17441e-05,0.00759,0.0074,0.00794383,6.56275e-05,0.00806,0.00786,190.47,0.0175955,417.253,4.01913,425.061,411.957,120.049,0.138394,120.29,119.87,258.442,1.96582,261.76,255.84,250.461,2.08244,254.214,247.808,253.379,2.09178,257.14,250.703,248.067,2.0494,251.694,245.449,33.321,33.5717,35.6045,36.5567,47.6868,47.72,47.66,26.6193,26.699,26.5276,79.0716,79.425,78.5068,979.345,979.39,979.29,24.3517,24.432,24.297,1.00716,1.0198,0.99516,24.525,24.8,24.3,14.2189,14.255,14.171,12.898,12.907,12.882,0,-45.0582,0
2018-10-18,00:03:00,60,0.623583,0.1755,0.9525,0.285,0.00524433,3.32349e-05,0.00529,0.00518,0.007622,4.54166e-05,0.00769,0.00752,0.00767383,4.11943e-05,0.00774,0.00758,0.0081495,4.70965e-05,0.00824,0.00806,190.489,0.0545274,429.511,2.72193,433.251,424.242,120.409,0.0482597,120.47,120.29,264.482,1.33888,266.64,261.94,256.979,1.53124,259.272,253.54,259.98,1.39558,262.222,256.801,254.489,1.47069,257.315,251.694,33.4433,33.6982,35.8446,36.7857,47.7488,47.78,47.72,26.7692,26.8557,26.6995,78.4924,78.7415,78.2995,979.366,979.41,979.31,24.3586,24.424,24.297,1.00483,1.0242,0.99516,24.4717,24.9,24.2,14.2221,14.255,14.179,12.8931,12.907,12.873,0,-45.0066,0
2018-10-18,00:04:00,60,0.840917,0.184048,1.245,0.5525,0.00536333,4.56314e-05,0.00544,0.00529,0.00778233,5.4905e-05,0.00788,0.00769,0.0078335,5.47974e-05,0.00792,0.00774,0.008322,5.68272e-05,0.00843,0.00822,190.539,0.0736682,439.257,3.73721,445.536,433.251,120.444,0.0612155,120.59,120.38,269.596,1.72356,272.46,266.7,262.385,1.85115,265.678,259.272,265.389,1.85643,268.32,262.222,259.876,1.77452,263.248,256.691,33.5753,33.843,36.0601,37.0066,47.8132,47.85,47.77,26.9343,26.9871,26.855,78.0835,78.5836,77.495,979.376,979.42,979.3,24.3637,24.415,24.272,1.00501,1.0233,0.98813,24.4983,25,24.1,14.2152,14.255,14.171,12.8952,12.915,12.873,0,-44.9549,0
2018-10-18,00:05:00,60,1.06588,0.145768,1.42,0.875,0.00548217,2.21428e-05,0.00552,0.00543,0.00793933,2.68245e-05,0.00797,0.00788,0.007988,3.0485e-05,0.00804,0.00792,0.00849017,3.16487e-05,0.00853,0.00842,190.55,0.0388103,448.989,1.8135,452.088,444.717,120.746,0.0577146,120.81,120.6,274.705,0.973522,275.68,272.56,267.678,0.904418,268.712,265.678,270.624,1.0327,272.385,268.32,265.127,0.988192,266.371,262.936,33.6943,33.9822,36.2373,37.1942,47.8827,47.92,47.85,26.9794,26.9878,26.9644,77.7816,78.0885,77.3839,979.383,979.43,979.34,24.3649,24.415,24.314,1.0074,1.0224,0.98813,24.5483,24.9,24.1,14.2156,14.247,14.162,12.8964,12.907,12.873,0,-44.9025,0
2018-10-18,00:06:00,60,0.883458,0.217194,1.26,0.5075,0.00549983,1.83931e-05,0.00553,0.00547,0.00800617,3.64276e-05,0.00807,0.00795,0.00805617,3.66102e-05,0.00812,0.008,0.00856233,3.38313e-05,0.00862,0.00851,190.503,0.0397769,450.436,1.50639,452.907,447.993,120.765,0.0551201,120.91,120.7,277.077,1.11985,279.31,275.4,269.931,1.22815,272.084,268.038,272.933,1.24038,275.096,271.03,267.381,1.05643,269.182,265.746,33.7792,34.0913,36.3671,37.3253,47.9542,47.99,47.92,26.9299,26.9612,26.9084,77.8125,78.1587,77.5383,979.391,979.43,979.31,24.3821,24.415,24.331,1.00306,1.018,0.98989,24.4583,24.9,24.2,14.2187,14.263,14.162,12.8963,12.907,12.865,0,-44.8483,0
2018-10-18,00:07:00,60,0.726667,0.16851,1.15,0.5175,0.00560167,2.85287e-05,0.00564,0.00554,0.0081605,4.03082e-05,0.00822,0.00808,0.00821083,4.31776e-05,0.00827,0.00813,0.00872883,4.82041e-05,0.00879,0.00863,190.487,0.0167463,458.776,2.3365,461.916,453.726,120.981,0.0640527,121.05,120.84,282.214,1.35715,284,279.38,275.135,1.35902,277.141,272.421,278.173,1.46294,280.178,275.434,272.58,1.5053,274.49,269.494,33.8372,34.175,36.5645,37.5249,48.0205,48.06,47.99,26.8869,26.9106,26.8413,77.81,78.0006,77.5237,979.374,979.44,979.34,24.3978,24.458,24.34,1.00338,1.0233,0.99165,24.4833,25,24.2,14.2224,14.255,14.171,12.8932,12.907,12.865,0,-44.7941,0
2018-10-18,00:08:00,60,0.953333,0.0667796,1.1275,0.7825,0.00568717,3.95429e-05,0.00576,0.00562,0.0082985,5.07223e-05,0.00838,0.00822,0.00834767,4.45857e-05,0.00844,0.00827,0.00887417,5.34257e-05,0.00897,0.00878,190.486,0.0159198,465.779,3.23856,471.744,460.278,120.753,0.0354808,120.83,120.7,286.446,1.56521,289.32,283.9,279.788,1.71009,282.535,277.141,282.809,1.51055,285.937,280.178,277.119,1.66838,280.111,274.178,33.9348,34.278,36.8337,37.786,48.0902,48.12,48.06,26.9281,26.9634,26.897,78.1398,78.5425,77.7434,979.388,979.43,979.34,24.4076,24.458,24.365,1.00171,1.0233,0.99253,24.45,25,24.2,14.22,14.255,14.162,12.8854,12.899,12.856,0,-44.7384,0
2018-10-18,00:09:00,60,1.19471,0.139676,1.42,0.9575,0.00585017,4.59888e-05,0.00591,0.00576,0.00849983,5.85802e-05,0.00859,0.00838,0.008548,5.59702e-05,0.00863,0.00844,0.00909083,6.27506e-05,0.00919,0.00897,188.003,0.96971,479.129,3.76648,484.029,471.744,120.632,0.0494129,120.72,120.57,292.873,1.76833,295.58,289.52,286.576,1.97497,289.616,282.535,289.596,1.89622,292.374,285.937,283.884,1.95948,286.981,280.111,34.0435,34.3807,36.9952,37.9772,48.1612,48.2,48.12,27.0003,27.0315,26.9636,77.8517,78.1035,77.6158,979.406,979.45,979.36,24.4204,24.458,24.356,1.00046,1.0207,0.99077,24.4283,24.9,24.2,14.221,14.272,14.162,12.8854,12.907,12.856,0,-44.6835,0
2018-10-18,00:10:00,60,0.882458,0.0912705,1.055,0.7425,0.00592767,9.01234e-06,0.00595,0.00591,0.008635,3.13847e-05,0.00869,0.00858,0.00868417,3.16908e-05,0.00874,0.00864,0.00923417,3.06753e-05,0.0093,0.00919,187.191,0.263613,485.476,0.73811,487.305,484.029,121.023,0.189732,121.36,120.72,297.206,0.937369,298.97,295.61,291.133,1.05812,292.987,289.278,294.209,1.07371,296.101,292.713,288.36,0.957755,290.416,286.981,34.1197,34.4678,37.1652,38.1155,48.2313,48.26,48.2,27.0523,27.072,27.0305,77.4447,77.7208,77.1868,979.425,979.47,979.34,24.4437,24.525,24.382,1.00052,1.033,0.98989,24.45,25.2,24.2,14.2246,14.255,14.162,12.8828,12.899,12.856,0,-44.6251,0
