# instrument NDL485-3084108474
# measurement 000101
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean"
2019-04-17,00:01:00,60,1.8065,0.278021,2.4,1.305,0.00317167,5.50807e-05,0.00325,0.00306,0.00626283,7.05477e-05,0.00637,0.00613,0.0063065,7.03995e-05,0.00642,0.00618,0.00681067,7.37985e-05,0.00693,0.00667,5.64727,16.2158,259.759,4.51111,266.175,250.614,161.926,0.734173,163.07,160.59,251.573,2.34629,255.2,247.09,211.154,2.37851,214.767,206.676,213.656,2.38506,217.502,209.371,212.68,2.30453,216.407,208.288,33.0175,32.9048,32.1358,32.6786,33.7032,33.75,33.67,27.0979,27.1267,27.0735,78.581,78.9411,78.222,980.331,980.39,980.28,26.0594,26.134,25.999,0.332806,0.38505,0.25582,8.67,10,6.7,14.1974,14.23,14.137,14.2591,14.28,14.238,0,-26.1105,0
2019-04-17,00:02:00,60,1.72088,0.196657,2.0375,1.4325,0.003325,4.26028e-05,0.00341,0.00325,0.00646983,5.39287e-05,0.00657,0.00637,0.00651217,5.04345e-05,0.00662,0.00642,0.00703633,5.59156e-05,0.00714,0.00691,4.26412,5.51137,272.318,3.48917,279.279,266.175,164.147,0.593159,164.99,163.11,258.865,1.95488,262.37,255.35,218.133,1.81814,221.51,214.767,220.624,1.70867,224.278,217.502,219.727,1.74608,222.965,215.782,33.1018,33.0152,32.3229,32.7874,33.7842,33.82,33.75,27.142,27.1487,27.1272,77.7787,78.4814,77.4646,980.369,980.42,980.31,26.1402,26.227,26.016,0.313802,0.36044,0.24967,8.2,9.4,6.5,14.2073,14.238,14.154,14.2592,14.28,14.213,0,-26.0809,0
2019-04-17,00:03:00,60,1.45396,0.159697,1.8075,1.1325,0.00346417,3.7385e-05,0.00354,0.00339,0.00663667,3.69534e-05,0.00671,0.00657,0.00667717,3.90765e-05,0.00676,0.00661,0.007215,4.08452e-05,0.0073,0.00714,353.369,6.66885,283.715,3.06183,289.926,277.641,165.175,0.0761466,165.28,165,264.965,1.49583,267.91,262.46,223.758,1.24589,226.231,221.51,226.214,1.32384,229.021,223.939,225.307,1.27548,227.961,222.965,33.1548,33.1112,32.5831,33.0384,33.859,33.9,33.82,27.1639,27.1848,27.1467,78.2504,78.8988,77.667,980.389,980.43,980.32,26.1864,26.26,26.117,0.309774,0.36396,0.25143,8.11,9.5,6.6,14.1986,14.23,14.145,14.2587,14.28,14.221,0,-26.0498,0
2019-04-17,00:04:00,60,1.65576,0.252451,2.25,1.3275,0.00354678,1.9261e-05,0.00358,0.00351,0.0067317,8.46779e-06,0.00675,0.00671,0.00677458,9.79831e-06,0.0068,0.00676,0.00731525,1.06335e-05,0.00734,0.0073,0.178868,17.4207,290.481,1.57747,293.202,287.469,165.375,0.0864629,165.65,165.28,268.611,0.338709,269.08,267.95,226.962,0.285365,227.579,226.231,229.514,0.331885,230.376,229.021,228.437,0.3322,229.21,227.961,33.2181,33.2007,32.7466,33.2985,33.9346,33.97,33.89,27.1943,27.2048,27.1843,78.6832,79.0838,78.0952,980.409,980.48,980.36,26.2317,26.311,26.142,0.301896,0.35956,0.25319,7.92203,9.4,6.7,14.2059,14.247,14.154,14.2564,14.28,14.221,0,-26.0189,0
2019-04-17,00:05:00,59,1.52045,0.224443,1.9525,1.14,0.00359787,6.40982e-05,0.00372,0.0035,0.00682311,7.44277e-05,0.00696,0.00671,0.00686918,7.24126e-05,0.007,0.00677,0.0074177,7.86024e-05,0.00757,0.0073,355.466,17.0876,294.665,5.24964,304.668,286.65,166.701,0.659264,167.88,165.69,272.635,2.88734,277.72,268.25,230.044,2.50931,234.659,226.231,232.719,2.45329,237.151,229.359,231.637,2.45466,236.393,227.961,33.278,33.2702,32.8372,33.4415,34.0036,34.04,33.97,27.1668,27.1941,27.1384,78.349,78.4549,78.2263,980.417,980.47,980.36,26.2475,26.336,26.176,0.306194,0.36308,0.24967,8.04098,9.5,6.6,14.205,14.23,14.137,14.2565,14.272,14.221,0,-25.9878,0
2019-04-17,00:06:00,60,1.59529,0.191051,1.9575,1.2225,0.00378417,4.78293e-05,0.00386,0.00372,0.00707817,7.76207e-05,0.00721,0.00696,0.007126,7.8702e-05,0.00726,0.007,0.0076955,8.30547e-05,0.00785,0.00757,27.3686,4.49288,309.923,3.91722,316.134,304.668,169.352,0.885031,170.93,167.94,282.111,2.79793,287.02,277.81,238.643,2.61703,243.088,234.659,241.42,2.66628,245.96,237.151,240.312,2.59356,245.136,236.393,33.2943,33.3087,32.9716,33.6208,34.0727,34.1,34.03,27.1303,27.1389,27.1248,78.4487,78.6946,78.2298,980.456,980.53,980.41,26.2963,26.362,26.227,0.3091,0.36396,0.24967,8.12333,9.6,6.6,14.1997,14.23,14.137,14.2567,14.28,14.221,0,-25.955,0
2019-04-17,00:07:00,60,1.42433,0.118545,1.685,1.2075,0.00390333,1.42205e-05,0.00393,0.00386,0.0073265,5.9577e-05,0.00741,0.00721,0.007374,5.78849e-05,0.00745,0.00726,0.0079635,6.11508e-05,0.00806,0.00785,27.5126,3.81331,319.683,1.16466,321.867,316.134,172.694,1.09182,174.71,170.98,290.634,1.84505,293.46,287.16,247.016,2.0086,249.831,243.088,249.822,1.96101,252.397,245.96,248.681,1.90957,251.694,245.136,33.3088,33.3587,33.1863,33.8003,34.1392,34.17,34.1,27.1722,27.2102,27.1379,78.2338,78.8261,77.4185,980.509,980.58,980.45,26.3275,26.412,26.235,0.308322,0.3622,0.25143,8.11333,9.5,6.6,14.2025,14.272,14.137,14.2565,14.28,14.23,0,-25.9215,0
2019-04-17,00:08:00,60,1.24996,0.0848338,1.39,1.0325,0.00394233,2.72254e-05,0.004,0.0039,0.00753167,6.97655e-05,0.00766,0.00742,0.00758033,6.90402e-05,0.00771,0.00747,0.0081865,7.40906e-05,0.00832,0.00806,27.1685,4.77091,322.877,2.22976,327.6,319.41,176.926,1.20778,178.9,174.79,297.636,2.45216,302,293.52,253.934,2.35216,258.26,250.169,256.812,2.33906,261.205,253.074,255.644,2.31371,259.813,251.694,33.383,33.4602,33.3983,34.0398,34.21,34.24,34.17,27.2396,27.2668,27.2097,77.2786,77.9391,76.6961,980.55,980.6,980.47,26.3659,26.429,26.269,0.307517,0.36044,0.24967,8.105,9.5,6.6,14.2074,14.247,14.171,14.2547,14.28,14.221,0,-25.8873,0
2019-04-17,00:09:00,60,1.42308,0.200565,1.755,1.135,0.00398417,1.41765e-05,0.00401,0.00395,0.00771283,2.4433e-05,0.00775,0.00766,0.00776217,2.23675e-05,0.00781,0.00771,0.00838333,2.53421e-05,0.00844,0.00832,27.4924,4.29485,326.303,1.16105,328.419,323.505,180.14,0.630401,181.21,178.95,303.491,0.623011,304.62,302.1,260.042,0.823857,261.295,258.26,262.973,0.757715,264.593,261.205,261.791,0.791331,263.561,259.813,33.492,33.576,33.6601,34.2946,34.2805,34.32,34.24,27.3112,27.3689,27.2678,77.0896,77.6551,76.5172,980.597,980.65,980.5,26.3925,26.479,26.319,0.308879,0.36132,0.25319,8.15333,9.5,6.7,14.2029,14.23,14.137,14.2602,14.289,14.23,0,-25.8535,0
2019-04-17,00:10:00,60,1.313,0.134864,1.5175,1.04,0.00398017,1.28442e-05,0.004,0.00396,0.00781417,4.02613e-05,0.00787,0.00775,0.00786433,3.90028e-05,0.00792,0.0078,0.00849117,4.25477e-05,0.00855,0.00841,27.2468,5.52218,325.976,1.05194,327.6,324.324,182.247,0.561322,183.1,181.25,306.735,1.27463,308.27,304.67,263.458,1.35731,265.341,261.295,266.434,1.32146,268.32,264.254,265.158,1.32863,266.996,262.624,33.612,33.7285,33.9382,34.4637,34.3572,34.39,34.32,27.4347,27.502,27.3701,77.0434,77.5468,76.4501,980.643,980.73,980.55,26.4067,26.479,26.336,0.304425,0.36396,0.24879,8.03167,9.6,6.6,14.2029,14.238,14.154,14.2577,14.28,14.221,0,-25.8174,0
