# instrument NDL485-3084108474
# measurement 000101
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean"
2019-11-04,00:01:00,60,1.01942,0.200102,1.525,0.7425,-6.16667e-06,6.08048e-06,0,-2e-05,0.00276433,2.40393e-05,0.0028,0.00273,0.00270617,2.62737e-05,0.00275,0.00266,0.00292833,2.62784e-05,0.00298,0.00288,148.88,0.392871,-0.50505,0.497992,0,-1.638,88.4235,0.829984,89.8,87,89.2863,0.855071,90.72,87.84,93.2007,0.810478,94.4032,92.0432,91.6816,0.890129,93.1666,90.1176,91.4447,0.820612,93.0581,89.9354,29.7645,29.5847,23.778,24.4007,28.1907,28.21,28.16,22.8617,22.8684,22.8589,87.5783,87.846,87.4438,979.861,979.91,979.8,24.7733,24.912,24.677,0.33518,0.43516,0.15121,8.305,10.7,3.8,14.1868,14.238,14.086,14.2439,14.272,14.221,0,-50.5744,0
2019-11-04,00:02:00,60,1.42204,0.278519,2.08,0.9725,-2.33333e-06,5.28099e-06,1e-05,-1e-05,0.00284183,2.29849e-05,0.00289,0.00281,0.00278333,2.1187e-05,0.00282,0.00274,0.0030135,2.34396e-05,0.00305,0.00297,200.443,0.396233,-0.1911,0.432514,0.819001,-0.819001,91.0358,0.687433,92.21,89.84,91.9727,0.691578,93.15,90.76,95.8137,0.77495,97.4376,94.7404,94.2959,0.717809,95.5382,92.8279,94.1042,0.731964,95.244,92.7458,29.7753,29.5575,23.8145,24.2251,28.2347,28.26,28.21,22.8657,22.8777,22.8572,87.5423,87.698,87.4234,979.891,979.94,979.83,24.8123,25.022,24.719,0.300602,0.42286,0.03956,7.44333,10.5,1,14.1867,14.247,14.12,14.2443,14.272,14.221,0,-50.5174,0
2019-11-04,00:03:00,60,1.19033,0.209314,1.7025,0.9,-6.5e-06,6.00694e-06,1e-05,-2e-05,0.00292133,2.30555e-05,0.00296,0.00288,0.00285517,2.10944e-05,0.00289,0.00282,0.00309367,2.48305e-05,0.00314,0.00304,200.448,0.134699,-0.532351,0.491969,0.819001,-1.638,93.633,0.81494,95.03,92.25,94.5648,0.827026,95.99,93.19,98.494,0.77733,99.7977,97.1005,96.7296,0.714642,97.9097,95.5382,96.6076,0.775387,98.0545,94.9318,29.776,29.5803,23.7631,24.3514,28.2753,28.29,28.26,22.878,22.8826,22.8718,87.733,87.9265,87.3656,979.897,979.95,979.85,24.8155,25.056,24.727,0.353363,0.43604,0.03868,8.755,10.9,1,14.1882,14.247,14.12,14.2502,14.263,14.213,0,-50.4606,0
2019-11-04,00:04:00,60,0.969375,0.237751,1.375,0.5575,-4.83333e-06,5.91373e-06,1e-05,-1e-05,0.00299767,2.15536e-05,0.00304,0.00296,0.00293267,2.22011e-05,0.00298,0.0029,0.00317733,2.62594e-05,0.00323,0.00314,200.744,0.480444,-0.39585,0.484335,0.819001,-0.819001,96.3705,0.728673,97.6,95.08,97.3317,0.739194,98.57,96.04,101.068,0.726691,102.495,99.7977,99.3551,0.752125,100.959,98.2485,99.2203,0.819944,100.865,98.0545,29.7748,29.5713,23.8352,24.4328,28.3015,28.31,28.29,22.876,22.8796,22.8723,87.2871,87.6099,87.1096,979.93,979.97,979.86,24.8566,25.081,24.744,0.293304,0.42549,0.0422,7.285,10.6,1.1,14.1883,14.221,14.095,14.2419,14.255,14.204,0,-50.4027,0
2019-11-04,00:05:00,60,1.23867,0.190776,1.6075,0.89,-4.66667e-06,5.61743e-06,1e-05,-1e-05,0.00306767,2.05237e-05,0.0031,0.00303,0.003007,2.03552e-05,0.00304,0.00297,0.00325483,2.14858e-05,0.00329,0.00321,200.833,0.388701,-0.3822,0.460068,0.819001,-0.819001,98.8407,0.721359,100.07,97.63,99.8228,0.72178,101.05,98.61,103.428,0.692088,104.518,102.158,101.874,0.689526,102.991,100.62,101.64,0.670843,102.739,100.24,29.7637,29.5442,23.8219,24.4455,28.325,28.34,28.31,22.8812,22.886,22.8772,87.712,87.8856,87.6045,979.96,980.01,979.91,24.8573,25.089,24.752,0.318711,0.42637,0.04132,7.91167,10.6,1,14.1826,14.238,14.112,14.2401,14.263,14.221,0,-50.343,0
2019-11-04,00:06:00,60,0.749292,0.12481,0.9825,0.5475,-4.33333e-06,5.28099e-06,0,-2e-05,0.0031375,2.05447e-05,0.00318,0.00309,0.003067,2.0025e-05,0.0031,0.00303,0.00332617,1.97562e-05,0.00336,0.00328,200.743,0.130431,-0.3549,0.432514,0,-1.638,101.135,0.573424,102.1,100.12,102.168,0.604208,103.17,101.1,105.782,0.692749,107.215,104.181,103.906,0.678482,105.024,102.653,103.868,0.616946,104.925,102.426,29.7343,29.5088,23.8975,24.5512,28.3458,28.36,28.33,22.8929,22.9036,22.8826,88.1034,88.3436,87.9055,979.972,980.02,979.91,24.8628,25.073,24.769,0.342301,0.42462,0.03692,8.50667,10.5,0.9,14.185,14.23,14.12,14.2484,14.263,14.204,0,-50.2825,0
2019-11-04,00:07:00,60,0.887208,0.370644,1.7375,0.56,-4.16667e-06,5.25727e-06,1e-05,-1e-05,0.00320883,1.99242e-05,0.00324,0.00317,0.0031365,2.37925e-05,0.00318,0.00309,0.00340433,2.5908e-05,0.00345,0.00335,200.872,0.143604,-0.34125,0.430571,0.819001,-0.819001,103.161,0.630226,104.28,102.13,104.237,0.625172,105.34,103.2,108.187,0.671878,109.238,106.878,106.261,0.806142,107.735,104.685,106.309,0.809081,107.735,104.612,29.7462,29.5082,23.9685,24.7773,28.368,28.38,28.35,22.9118,22.9265,22.8992,87.9118,88.005,87.7931,979.983,980.03,979.94,24.906,25.132,24.828,0.315063,0.41934,0.03604,7.83833,10.4,0.9,14.1929,14.23,14.137,14.2438,14.263,14.204,0,-50.223,0
2019-11-04,00:08:00,60,1.16988,0.261307,1.705,0.8175,-6e-06,4.89898e-06,0,-1e-05,0.00327917,2.28977e-05,0.00332,0.00324,0.00321317,2.14858e-05,0.00325,0.00317,0.00347883,2.12988e-05,0.00352,0.00344,187.365,1.83689,-0.491401,0.401227,0,-0.819001,105.499,0.691216,106.71,104.32,106.594,0.715317,107.83,105.38,110.558,0.772095,111.935,109.238,108.858,0.727769,110.106,107.396,108.635,0.665058,109.921,107.423,29.7748,29.5455,24.0504,24.8945,28.3912,28.4,28.37,22.9411,22.9534,22.9282,87.7961,88.0156,87.5256,979.981,980.03,979.94,24.9212,25.182,24.828,0.31578,0.4422,0.03516,7.85833,11,0.9,14.183,14.23,14.12,14.2456,14.272,14.213,0,-50.1609,0
2019-11-04,00:09:00,60,1.00058,0.0933724,1.2,0.865,-2.83333e-06,5.19348e-06,1e-05,-1e-05,0.0033545,2.41816e-05,0.0034,0.00331,0.00328133,2.10132e-05,0.00332,0.00324,0.0035575,2.56661e-05,0.00361,0.00351,187.205,0.335492,-0.23205,0.425346,0.819001,-0.819001,108.148,0.81708,109.51,106.75,109.268,0.815196,110.63,107.87,113.098,0.815353,114.633,111.598,111.168,0.711943,112.478,109.767,111.092,0.801481,112.731,109.609,29.8285,29.598,24.3399,25.1119,28.4173,28.43,28.4,22.9514,22.9543,22.9485,87.4597,87.8252,87.176,979.985,980.01,979.95,24.9451,25.174,24.87,0.313686,0.43341,0.04132,7.82,10.8,1,14.1748,14.247,14.103,14.2442,14.263,14.204,0,-50.0976,0
2019-11-04,00:10:00,60,0.961737,0.222023,1.36,0.5125,-4.57627e-06,5.31134e-06,1e-05,-1e-05,0.00343695,2.28669e-05,0.00348,0.0034,0.00335966,2.35038e-05,0.00339,0.00332,0.0036417,2.3445e-05,0.00368,0.0036,183.35,1.35396,-0.374797,0.434999,0.819001,-0.819001,110.843,0.724881,112.04,109.56,111.971,0.748602,113.22,110.67,115.878,0.770777,117.33,114.633,113.821,0.796196,114.849,112.478,113.721,0.732203,114.917,112.419,29.8605,29.6217,24.3334,25.1193,28.4424,28.46,28.43,22.9607,22.9719,22.9526,87.5507,87.8466,87.4253,980.018,980.07,979.92,24.9869,25.233,24.87,0.301702,0.43165,0.03868,7.52542,10.7,1,14.1852,14.221,14.103,14.2418,14.289,14.213,0,-50.0337,0
