# instrument NDL485-3084108474
# measurement 000101
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean"
2019-06-11,00:01:00,60,1.15279,0.40974,2.085,0.7125,0.00850683,9.3971e-06,0.00852,0.00849,0.0067595,5.14919e-05,0.00683,0.00666,0.00679833,4.77202e-05,0.00688,0.0067,0.00736333,5.38723e-05,0.00746,0.00726,186.137,18.0225,696.711,0.769623,697.789,695.332,71.0448,1.2729,73.12,68.8,335.341,1.77556,338.1,331.89,227.899,1.73595,230.276,224.545,230.319,1.61666,233.086,226.988,229.939,1.6823,232.958,226.712,33.8957,34.3337,33.1887,33.8296,35.4165,35.47,35.36,28.2925,28.3572,28.2417,75.3694,76.0038,74.951,977.125,977.16,977.07,26.0125,26.084,25.94,0.321406,0.37538,0.2567,8.36333,9.8,6.7,14.2066,14.23,14.137,14.2574,14.272,14.221,0,-13.4374,0
2019-06-11,00:02:00,60,1.40946,0.324421,2.095,0.8425,0.00851917,1.62575e-05,0.00856,0.00849,0.00694767,6.75862e-05,0.00708,0.00684,0.00698783,6.5881e-05,0.00712,0.00688,0.0075685,7.40231e-05,0.00771,0.00745,195.611,16.4222,697.721,1.33149,701.065,695.332,75.2643,1.39651,78.3,73.18,342.579,2.6635,348.07,338.22,234.244,2.27866,238.705,230.614,236.739,2.23195,241.217,233.086,236.346,2.31155,240.764,232.645,33.9978,34.4593,33.4746,34.1237,35.5217,35.57,35.47,28.3923,28.4441,28.3516,75.0156,75.8917,74.2879,977.124,977.21,977.08,26.0401,26.142,25.974,0.312982,0.37099,0.25758,8.14667,9.7,6.7,14.2057,14.238,14.137,14.2554,14.272,14.221,0,-13.4119,0
2019-06-11,00:03:00,60,1.84421,0.494752,2.8725,1.17,0.00713867,0.00140133,0.00856,0.00422,0.006314,0.000842594,0.0071,0.00447,0.00633983,0.000849605,0.00714,0.0045,0.00686433,0.000917401,0.00772,0.00489,189.46,13.0174,584.658,114.77,701.065,345.618,81.62,1.27029,83.1,78.47,306.473,41.6639,348.18,217.48,212.879,28.4084,239.38,150.708,214.786,28.7836,241.895,152.455,214.356,28.6482,241.077,152.703,34.13,34.6232,33.758,34.4341,35.6262,35.68,35.57,28.4975,28.5413,28.4438,75.1072,75.8717,74.6389,977.136,977.2,977.09,26.0262,26.142,25.881,0.317407,0.36835,0.25319,8.26,9.5,6.6,14.2102,14.238,14.145,14.2582,14.289,14.221,0,-13.385,0
2019-06-11,00:04:00,60,1.92308,0.344678,2.665,1.195,0.00697933,0.00082536,0.00815,0.00524,0.00638983,0.00055917,0.00715,0.00517,0.00642983,0.000565643,0.0072,0.00521,0.00696767,0.00061206,0.00782,0.00565,179.004,13.2753,571.608,67.5973,667.486,429.156,84.6573,1.24561,87.16,82.94,310.207,27.4271,347.08,250.26,215.436,18.8526,241.065,174.309,217.835,19.1634,243.927,176.508,217.583,19.1131,244.199,176.436,34.2637,34.7453,33.7828,34.467,35.7292,35.78,35.68,28.5713,28.6001,28.5413,74.5729,75.0887,74.0984,977.143,977.2,977.08,26.0297,26.126,25.932,0.31474,0.36659,0.25758,8.19333,9.5,6.7,14.2009,14.247,14.137,14.2573,14.28,14.23,0,-13.3583,0
2019-06-11,00:05:00,60,1.42407,0.282811,1.975,1.065,0.00581288,0.000818177,0.00772,0.00475,0.00581576,0.000488357,0.00697,0.00516,0.00583661,0.000490135,0.007,0.00517,0.00632102,0.000524478,0.00758,0.00561,167.902,38.092,476.075,67.0091,632.269,389.025,89.3139,1.09336,90.77,87.25,276.823,23.252,335.94,244.54,196.081,16.4651,234.997,173.972,197.737,16.6052,237.151,175.153,197.39,16.3782,236.705,175.187,34.3288,34.8361,33.7642,34.5329,35.8285,35.87,35.78,28.6197,28.6318,28.5999,74.5567,75.6934,74.0467,977.162,977.21,977.09,25.9925,26.067,25.915,0.316736,0.36659,0.25143,8.22373,9.5,6.5,14.2056,14.238,14.162,14.2571,14.28,14.238,0,-13.331,0
2019-06-11,00:06:00,59,0.876189,0.424012,1.6625,0.44,0.00716902,0.000590003,0.00812,0.00611,0.00689721,0.000452339,0.00762,0.0061,0.00692525,0.000453021,0.00765,0.00613,0.00750639,0.000489935,0.0083,0.00663,116.441,35.3913,587.143,48.3213,665.029,500.41,92.1403,1.78973,96.75,90.67,327.866,20.6137,359.87,289.88,232.543,15.2508,256.912,205.664,234.619,15.3478,259.173,207.677,234.406,15.2994,259.189,207.039,34.4177,34.9039,33.9446,34.6693,35.9226,35.97,35.87,28.6421,28.6655,28.6287,74.9978,75.3028,74.6317,977.19,977.23,977.11,26.0859,26.21,25.982,0.31229,0.36484,0.25407,8.15738,9.5,6.6,14.2018,14.23,14.145,14.2616,14.28,14.238,0,-13.3037,0
2019-06-11,00:07:00,60,1.42842,0.206529,1.8325,0.9925,0.006589,0.000727566,0.00756,0.00508,0.00705483,0.000305377,0.00752,0.00647,0.007076,0.000308924,0.00754,0.00649,0.00766267,0.0003371,0.00817,0.00703,196.991,6.14245,539.64,59.588,619.165,416.052,110.888,8.88089,126.79,97.08,326.206,17.0118,350.05,293.11,237.857,10.2959,253.54,218.139,239.726,10.466,255.446,219.873,239.286,10.5268,255.129,219.53,34.531,35.0097,34.2445,34.9912,36.0193,36.07,35.97,28.7067,28.7336,28.6667,74.9164,75.4859,74.5359,977.201,977.27,977.15,26.1436,26.218,26.067,0.313363,0.36659,0.25582,8.19,9.6,6.7,14.2086,14.23,14.154,14.2605,14.28,14.23,0,-13.2747,0
2019-06-11,00:08:00,60,1.87063,0.375463,2.4025,0.975,0.00567583,0.000739036,0.00661,0.00417,0.0072995,0.000525143,0.00794,0.00641,0.00732,0.000525217,0.00797,0.00644,0.00793517,0.000565654,0.00865,0.00698,186.02,13.5966,464.851,60.5275,541.36,341.523,142.368,7.48344,152.66,127.37,331.714,24.7264,361.77,291.68,246.106,17.7054,267.701,216.116,247.993,17.7937,270.014,218.179,247.796,17.664,270.118,217.968,34.6145,35.0885,34.3763,35.0993,36.115,36.16,36.07,28.7354,28.741,28.7263,74.5326,75.9518,73.5025,977.216,977.28,977.17,26.1857,26.303,26.05,0.319561,0.36396,0.25495,8.365,9.5,6.7,14.2102,14.238,14.137,14.2575,14.28,14.221,0,-13.2452,0
2019-06-11,00:09:00,60,1.51442,0.17237,1.9075,1.2,0.00376,0.000749669,0.00489,0.00237,0.00634583,0.000532016,0.00713,0.0053,0.00635317,0.000539458,0.00715,0.00527,0.00687817,0.000586863,0.00774,0.0057,184.77,5.44439,307.944,61.3979,400.491,194.103,153.986,1.18628,155.21,151.21,279.363,26.6161,319.26,225.73,213.953,17.9371,240.391,178.692,215.238,18.2762,242.233,178.541,214.788,18.3264,241.701,177.997,34.6612,35.1228,34.3923,35.1385,36.2043,36.25,36.16,28.7119,28.7244,28.7043,73.5199,74.1457,73,977.237,977.29,977.17,26.1521,26.244,26.016,0.312499,0.37011,0.25758,8.17333,9.7,6.8,14.2038,14.247,14.145,14.2575,14.28,14.221,0,-13.215,0
2019-06-11,00:10:00,60,1.64346,0.218374,2.1075,1.22,0.00145067,0.000378364,0.00237,0.00096,0.00461733,0.000272573,0.0053,0.00425,0.00461967,0.000272861,0.00527,0.00426,0.00500817,0.000295891,0.0057,0.00461,202.051,9.30947,118.81,30.988,194.103,78.6241,149.553,0.730691,151.13,148.62,200.236,12.9033,228.38,183.33,155.675,9.18993,178.692,143.291,156.509,9.24422,178.541,144.324,156.393,9.23991,177.997,143.959,34.707,35.129,34.23,34.9454,36.2862,36.33,36.25,28.6899,28.7043,28.6616,73.4523,73.9208,73.1419,977.25,977.31,977.19,25.9831,26.109,25.881,0.304762,0.36308,0.24791,7.91667,9.4,6.4,14.2059,14.247,14.145,14.2586,14.28,14.221,0,-13.1843,0
